agents,clustering_score,grid_size,interpretation,moves,satisfaction_rate,seed,step,tolerance
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,1,10,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,11,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,12,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,13,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,14,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,15,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,16,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,17,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,18,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,19,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,20,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,21,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,22,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,23,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,24,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,25,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,26,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,27,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,28,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,29,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,30,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,31,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,32,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,33,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,34,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,35,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,36,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,37,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,38,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,39,0.35
420,0.872514,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,1,40,0.35
420,0.489765,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.730952,2,0,0.35
420,0.65941,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,112,0.890476,2,1,0.35
420,0.745422,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,44,0.947619,2,2,0.35
420,0.762392,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,22,0.964286,2,3,0.35
420,0.776981,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.971429,2,4,0.35
420,0.790524,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.978571,2,5,0.35
420,0.808665,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.985714,2,6,0.35
420,0.815261,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.988095,2,7,0.35
420,0.824138,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.988095,2,8,0.35
420,0.829569,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.992857,2,9,0.35
420,0.832619,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,2,10,0.35
420,0.835006,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,2,11,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,2,12,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,13,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,14,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,15,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,16,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,17,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,18,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,19,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,20,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,21,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,22,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,23,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,24,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,25,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,26,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,27,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,28,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,29,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,30,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,31,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,32,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,33,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,34,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,35,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,36,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,37,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,38,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,39,0.35
420,0.838861,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,2,40,0.35
420,0.499748,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.7,3,0,0.35
420,0.666587,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,116,0.885714,3,1,0.35
420,0.731267,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,46,0.942857,3,2,0.35
420,0.768129,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,26,0.964286,3,3,0.35
420,0.766003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.964286,3,4,0.35
420,0.76879,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.966667,3,5,0.35
420,0.770641,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.969048,3,6,0.35
420,0.770159,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.969048,3,7,0.35
420,0.77233,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.969048,3,8,0.35
420,0.777687,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.97381,3,9,0.35
420,0.775519,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97381,3,10,0.35
420,0.781715,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.97619,3,11,0.35
420,0.780683,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,3,12,0.35
420,0.781151,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,3,13,0.35
420,0.782996,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.978571,3,14,0.35
420,0.787378,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.980952,3,15,0.35
420,0.786624,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.980952,3,16,0.35
