baseline_decision,baseline_outcome,case_id,decision_changed,description,estimated_effect,governance_risk,implementation_cost,interpretation,intervention_decision,intervention_name,intervention_outcome,modeled_access_barrier,modeled_service_quality,modeled_support_intensity,net_benefit
monitor,0.399017,112,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.399017,0.510227,0.360142,0.333996,-0.0385
monitor,0.563558,113,False,Increase support intensity while leaving barriers largely unchanged.,0.04079,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.604348,0.535194,0.637394,0.765921,-0.03271
monitor,0.563558,113,False,Reduce access barriers through institutional redesign.,0.051734,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.615292,0.355194,0.647394,0.625921,-0.032766
monitor,0.563558,113,False,Improve service quality and implementation reliability.,0.048652,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.61221,0.505194,0.797394,0.635921,-0.027348
monitor,0.563558,113,True,"Combine support, access, and quality improvements.",0.078111,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.641669,0.395194,0.717394,0.725921,-0.055889
monitor,0.563558,113,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.563558,0.535194,0.617394,0.605921,-0.0385
monitor,0.46936,114,False,Increase support intensity while leaving barriers largely unchanged.,0.04196,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.51132,0.517043,0.842724,0.309205,-0.03154
monitor,0.46936,114,False,Reduce access barriers through institutional redesign.,0.053446,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.522806,0.337043,0.852724,0.169205,-0.031054
monitor,0.46936,114,False,Improve service quality and implementation reliability.,0.049658,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.519018,0.487043,1.0,0.179205,-0.026342
monitor,0.46936,114,False,"Combine support, access, and quality improvements.",0.081535,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.550895,0.377043,0.922724,0.269205,-0.052465
monitor,0.46936,114,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.46936,0.517043,0.822724,0.149205,-0.0385
monitor,0.53433,115,False,Increase support intensity while leaving barriers largely unchanged.,0.041465,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.575795,0.401624,0.791993,0.536474,-0.032035
monitor,0.53433,115,False,Reduce access barriers through institutional redesign.,0.05266,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.58699,0.221624,0.801993,0.396474,-0.03184
monitor,0.53433,115,False,Improve service quality and implementation reliability.,0.049505,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.583835,0.371624,0.951993,0.406474,-0.026495
monitor,0.53433,115,False,"Combine support, access, and quality improvements.",0.07976,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.61409,0.261624,0.871993,0.496474,-0.05424
monitor,0.53433,115,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.53433,0.401624,0.771993,0.376474,-0.0385
monitor,0.495594,116,False,Increase support intensity while leaving barriers largely unchanged.,0.041929,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.537523,0.552637,0.415698,0.769378,-0.031571
monitor,0.495594,116,False,Reduce access barriers through institutional redesign.,0.053343,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.548937,0.372637,0.425698,0.629378,-0.031157
monitor,0.495594,116,False,Improve service quality and implementation reliability.,0.050122,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.545716,0.522637,0.575698,0.639378,-0.025878
monitor,0.495594,116,False,"Combine support, access, and quality improvements.",0.081139,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.576733,0.412637,0.495698,0.729378,-0.052861
monitor,0.495594,116,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.495594,0.552637,0.395698,0.609378,-0.0385
monitor,0.334568,117,False,Increase support intensity while leaving barriers largely unchanged.,0.038378,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.372946,0.967844,0.680028,0.364169,-0.035122
monitor,0.334568,117,False,Reduce access barriers through institutional redesign.,0.049197,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.383765,0.787844,0.690028,0.224169,-0.035303
monitor,0.334568,117,False,Improve service quality and implementation reliability.,0.046127,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.380695,0.937844,0.840028,0.234169,-0.029873
monitor,0.334568,117,False,"Combine support, access, and quality improvements.",0.076247,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.410815,0.827844,0.760028,0.324169,-0.057753
monitor,0.334568,117,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.334568,0.967844,0.660028,0.204169,-0.0385
monitor,0.395591,118,False,Increase support intensity while leaving barriers largely unchanged.,0.040788,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.436379,0.319568,0.559023,0.221212,-0.032712
monitor,0.395591,118,False,Reduce access barriers through institutional redesign.,0.052133,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.447724,0.139568,0.569023,0.081212,-0.032367
monitor,0.395591,118,False,Improve service quality and implementation reliability.,0.048921,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.444512,0.289568,0.719023,0.091212,-0.027079
monitor,0.395591,118,False,"Combine support, access, and quality improvements.",0.08021,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.475801,0.179568,0.639023,0.181212,-0.05379
monitor,0.395591,118,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.395591,0.319568,0.539023,0.061212,-0.0385
monitor,0.414653,119,False,Increase support intensity while leaving barriers largely unchanged.,0.041271,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.455924,0.506166,0.490842,0.44497,-0.032229
monitor,0.414653,119,False,Reduce access barriers through institutional redesign.,0.052703,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.467356,0.326166,0.500842,0.30497,-0.031797
monitor,0.414653,119,False,Improve service quality and implementation reliability.,0.049468,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.464121,0.476166,0.650842,0.31497,-0.026532
monitor,0.414653,119,False,"Combine support, access, and quality improvements.",0.080906,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.495559,0.366166,0.570842,0.40497,-0.053094
monitor,0.414653,119,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.414653,0.506166,0.470842,0.28497,-0.0385
monitor,0.371245,120,False,Increase support intensity while leaving barriers largely unchanged.,0.039986,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.411231,0.55557,0.334726,0.468817,-0.033514
monitor,0.371245,120,False,Reduce access barriers through institutional redesign.,0.051167,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.422412,0.37557,0.344726,0.328817,-0.033333
monitor,0.371245,120,False,Improve service quality and implementation reliability.,0.047998,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.419243,0.52557,0.494726,0.338817,-0.028002
monitor,0.371245,120,False,"Combine support, access, and quality improvements.",0.078951,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.450196,0.41557,0.414726,0.428817,-0.055049
monitor,0.371245,120,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.371245,0.55557,0.314726,0.308817,-0.0385
monitor,0.345999,121,False,Increase support intensity while leaving barriers largely unchanged.,0.038932,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.384931,0.750819,0.519843,0.376065,-0.034568
monitor,0.345999,121,False,Reduce access barriers through institutional redesign.,0.049879,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.395878,0.570819,0.529843,0.236065,-0.034621
